Datetime,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Volatility_10,Volatility_20,Price_Change,Price_Change_Pct,HL_Spread,HL_Spread_Pct,Hour,DayOfWeek,Month,Quarter,Is_Trading_Hours,Is_Market_Open,Is_Premarket,Is_Aftermarket,Is_Extended_Hours
2025-01-02 16:00:00+00:00,378.67999267578125,386.1499938964844,378.3500061035156,382.489990234375,9901739,-0.010051633963932938,-0.010102492732772,399.26815954589847,405.98787927246093,418.5854915039062,397.9196810770326,406.8897292414341,-8.970048164401533,-6.560745589586099,-2.4093025748154338,23.606144347300827,405.98787927246093,431.14257982874204,380.8331787161798,50.30940111256223,-0.04279888038382784,0.02345014802739196,0.017346048896917373,-3.80999755859375,-0.9961038604589708,7.79998779296875,2.0597834434963014,16,3,1,1,1,0,0,1,1
2025-01-02 17:00:00+00:00,377.7099914550781,379.05999755859375,373.04998779296875,378.6752014160156,12269777,-0.00256153279672644,-0.002564819135102739,396.86915869140626,403.74937884521484,417.09849133300776,394.81049805827035,404.7282671831855,-9.91776912491514,-7.232150296651909,-2.6856188282632303,25.44655805506582,403.74937884521484,430.63328626181993,376.86547142860974,53.767814833210196,0.015706794651932962,0.0234707286229601,0.017358692969181418,-0.9652099609375,-0.2548912517450839,6.010009765625,1.5911704486482412,17,3,1,1,0,0,0,1,1
2025-01-02 18:00:00+00:00,377.227294921875,380.32989501953125,374.8699951171875,377.6199951171875,8053698,-0.0012779554264465975,-0.0012787727078562685,394.3268881835937,401.47924359130855,415.6174372314453,392.1053898834403,402.6911581267921,-10.585768243351822,-7.902873885991892,-2.68289435735993,20.133429348839613,401.47924359130855,429.3016467924106,373.65684039020647,55.64480640220415,0.06416509936005639,0.02335652253690746,0.017333840164514704,-0.3927001953125,-0.10399348561789815,5.45989990234375,1.4473766813386377,18,3,1,1,0,0,0,1,1
2025-01-02 19:00:00+00:00,379.55499267578125,380.1400146484375,375.989990234375,377.3399963378906,6878141,0.00617054435148523,0.006151584497792601,391.4423874511719,399.34084332275387,414.52853708496093,390.17455954380046,400.9773680933839,-10.80280854958346,-8.482860818710206,-2.3199477308732543,26.208652473375523,399.34084332275387,426.9915390737192,371.69014757178854,55.30139150193065,0.14221785185492364,0.022696117086597294,0.017501977328191577,2.214996337890625,0.5870027983747573,4.1500244140625,1.0933921287151878,19,3,1,1,0,0,0,1,1
2025-01-02 20:00:00+00:00,379.0299987792969,381.2432861328125,376.8800048828125,379.614990234375,7378899,-0.0013831826918763168,-0.0013841401720710697,388.4383873291016,397.65183880615234,413.3267371582031,388.4600117338768,399.35163703308115,-10.89162529920435,-8.964613714809035,-1.9270115843953146,26.051685564186428,397.65183880615234,425.95738868969994,369.34628892260474,56.6110997670952,0.17105673439541128,0.02258726559936165,0.01703092156775196,-0.584991455078125,-0.15410125261833052,4.36328125,1.1511704255737998,20,3,1,1,0,0,0,1,1
2025-01-02 21:00:00+00:00,378.595,386.9923,377.24,379.28,0,-0.0011476631947281435,-0.0011483222644407011,385.31788732910155,395.947088684082,412.2268073242187,386.9423176209727,397.81410836396407,-10.87179074299138,-9.346049120445505,-1.5257416225458744,26.726108597727986,395.947088684082,424.5445232863103,367.3496540818537,57.19486920445661,0.19661459278711102,0.022474139107605783,0.017021868363000184,-0.6849999999999454,-0.18060535751949627,9.752299999999991,2.575918857882431,21,3,1,1,0,0,0,0,0
2025-01-02 22:00:00+00:00,381.535,401.8224,364.0674,378.595,0,0.007765554220208859,0.007735557498068895,382.42638732910154,394.45233905029295,411.20416137695315,386.11042260236144,396.60824848515193,-10.497825882790494,-9.576404472914504,-0.9214214098759896,29.55049460461214,394.45233905029295,422.7660532930737,366.1386248075122,56.627428485561495,0.27188900510312763,0.022838356336592567,0.01722949934463873,2.9399999999999977,0.7765554220208924,37.754999999999995,9.895553487884465,22,3,1,1,0,0,0,0,0
2025-01-02 23:00:00+00:00,381.38,381.85,380.0,381.54,0,-0.0004062536857694088,-0.00040633622915446936,379.65738732910154,393.2226940307617,410.2377611328125,385.3826652789212,395.4802300788444,-10.097564799923191,-9.680636538316243,-0.41692826160694807,20.650957118289696,393.2226940307617,421.56584560206915,364.8795424594543,56.68630314261486,0.2910836767575556,0.022910169060006626,0.01708996359817938,-0.160000000000025,-0.0419353147769631,1.8500000000000227,0.4850804971419641,23,3,1,1,0,0,0,0,0
2025-01-03 09:00:00+00:00,384.69,386.59,383.09,383.17,0,0.0086790078137291,0.008641561732653368,380.09272644042966,391.97319439697264,409.32416123046875,385.2761013898564,394.6809537767077,-9.404852386851303,-9.625479708023256,0.22062732117195338,24.95488464931414,391.97319439697264,419.4517098198162,364.4946789741291,54.957030845687086,0.367474747363572,0.005832071635567406,0.017073388482945706,1.5199999999999818,0.3966907638906965,3.5,0.9098234942421171,9,4,1,1,1,1,0,0,0
2025-01-03 10:00:00+00:00,382.79,385.13,382.3,384.62,0,-0.0049390418258856705,-0.004951279203539593,380.1192270507812,390.9306936645508,408.34584746093753,384.8936242529554,393.8001423858405,-8.906518132885083,-9.481687392995623,0.57516926011054,22.90446781933848,390.9306936645508,418.12611532167585,363.73527200742575,54.390843314250105,0.35032970315395046,0.005875109548844572,0.01685779781909406,-1.829999999999984,-0.47579429046851024,2.829999999999984,0.7393087593719752,10,4,1,1,1,1,0,0,0
2025-01-03 11:00:00+00:00,380.7,384.0,380.2,382.79,0,-0.0054599127458920815,-0.005474872547142841,380.32122778320314,389.7946936645508,407.31784746093757,384.24845129096224,392.8297614683708,-8.581310177408568,-9.301611949878213,0.7203017724696448,20.993814619492582,389.7946936645508,416.68993470664657,362.899452622455,53.79048208419158,0.3309237375802658,0.0051266245101956424,0.016863504370115964,-2.090000000000032,-0.5459912745892087,3.8000000000000114,0.9981612818492281,11,4,1,1,1,1,0,0,0
2025-01-03 12:00:00+00:00,380.05,381.95,377.6,380.64,0,-0.0017073811400052374,-0.001708840376402205,380.5552286376953,388.7121936645508,406.2728474609375,383.6025357077373,391.88311247071374,-8.280576762976466,-9.097404912497863,0.8168281495213972,21.296976403213606,388.7121936645508,415.33121364160377,362.0931736874978,53.23803995410594,0.33729315218933564,0.005076000283212286,0.01686114307570683,-0.589999999999975,-0.15500210172340664,4.349999999999966,1.1445862386527998,12,4,1,1,1,1,0,0,0
2025-01-03 13:00:00+00:00,380.79,386.6864,377.5597,380.05,0,0.0019471122220759973,0.0019452190561459982,380.9114991455078,387.61919366455083,405.2694474609375,383.16983790654695,391.06140043584605,-7.891562529299108,-8.856236435858113,0.9646739065590051,51.00491078318208,387.61919366455083,413.61645584256183,361.62193148653984,51.994524356022,0.36865552192016815,0.005043702871610053,0.016854891776240076,0.7400000000000091,0.19471122220760664,9.126699999999971,2.3967803776359595,13,4,1,1,1,1,0,0,0
2025-01-03 14:00:00+00:00,384.7817077636719,389.95001220703125,379.45001220703125,381.6549987792969,24376852,0.010482701130995808,0.010428138596742435,381.43417065429685,386.4382790527344,404.497081616211,383.41781788456615,390.596238015685,-7.178420131118855,-8.520673174910263,1.3422530437914073,54.6316083784335,386.4382790527344,410.53738155382695,362.33917655164186,48.19820500218509,0.4656300210975196,0.005683241314061756,0.01667458723783228,3.126708984375,0.8192501066082224,10.5,2.7288199485951057,14,4,1,1,1,1,0,0,0
2025-01-03 15:00:00+00:00,396.0,396.25,383.4700012207031,384.8399963378906,12176792,0.029154952041582582,0.0287380305895426,383.1311707763672,385.7847790527344,403.93388161621095,385.3535382100175,390.9965166811898,-5.642978471172285,-7.945134234162667,2.302155762990383,77.28816049770693,385.7847790527344,407.9294350120337,363.6401230934351,44.28931191859863,0.7306475423696045,0.010333651236628409,0.018134505447843428,11.160003662109375,2.8999074338185107,12.779998779296875,3.2272724190143625,15,4,1,1,1,1,0,0,0
2025-01-03 16:00:00+00:00,393.934814453125,396.94970703125,393.3299865722656,395.8999938964844,9628204,-0.0052151150173611605,-0.005228761194615747,384.6651522216797,384.99151977539066,403.3105779052735,386.67373455511097,391.21416836799983,-4.540433812888864,-7.264194149907908,2.723760337019044,74.70993004039258,384.99151977539066,404.49288018758256,365.49015936319876,39.0027208243838,0.7292992511471957,0.01065300595652375,0.018136123300810804,-1.965179443359375,-0.49638279203237595,3.619720458984375,0.9188627981533964,16,4,1,1,1,0,0,1,1
2025-01-03 17:00:00+00:00,398.9849853515625,399.7699890136719,393.8299865722656,394.0,7634438,0.012819813616748554,0.012738335424107758,386.4101507568359,384.41826904296875,402.8046776123047,388.5677731391805,391.78978444085635,-3.2220113016758773,-6.455757580261501,3.233746278585624,79.0893405508727,384.41826904296875,401.26150951497493,367.57502857096256,33.686480944012374,0.9324202439787028,0.010965243508678045,0.018418615681405445,4.9849853515625,1.265224708518401,5.94000244140625,1.488778440164174,17,4,1,1,0,0,0,1,1
2025-01-03 18:00:00+00:00,404.8699951171875,406.5400085449219,397.7300109863281,398.9200134277344,12242793,0.014749952959857593,0.014642230380483267,388.75915026855466,384.20826879882816,402.48367751464843,391.07580728964314,392.7586889353994,-1.6828816457562539,-5.501182393360453,3.818300747604199,80.90560445511755,384.20826879882816,399.8168583286581,368.5996792689982,31.217179059659884,1.1618703848567558,0.011250034428752076,0.0187515047124662,5.949981689453125,1.4915224829979563,8.80999755859375,2.1760065366275767,18,4,1,1,0,0,0,1,1
2025-01-03 19:00:00+00:00,408.6300048828125,409.69000244140625,403.8999938964844,404.9599914550781,10659058,0.009286955840075661,0.00924409721213063,391.15315075683594,385.62293859863286,402.2852778564453,393.7764530732077,393.9343419685411,-0.15788889533342854,-4.432523693755048,4.274634798421619,83.49146309241343,385.62293859863286,404.53347004935824,366.71240714790747,37.82106290145077,1.108313582939974,0.011267441999333562,0.009094880958396568,3.670013427734375,0.9062656818387173,5.790008544921875,1.416931815024778,19,4,1,1,0,0,0,1,1
2025-01-03 20:00:00+00:00,410.7699890136719,411.8799133300781,407.92010498046875,408.55999755859375,8961596,0.00523697257981115,0.005223307327846951,393.9511496582031,387.0351883544922,402.0700776611328,396.3908432178944,395.1814269348471,1.2094162830473465,-3.304135698394569,4.513551981441916,85.05255099683674,387.0351883544922,408.9514252795988,365.1189514293856,43.832473850213205,1.041488959539166,0.01059812450931999,0.009089270433636991,2.209991455078125,0.5409221334159565,3.959808349609375,0.963996507903984,20,4,1,1,0,0,0,1,1
2025-01-03 21:00:00+00:00,410.3,412.72,217.8,410.44,0,-0.0011441658987804137,-0.0011448209562930287,396.9111496582031,388.6161887207031,401.8504776855469,398.53071349206454,396.30132123596957,2.229392256094968,-2.1974301074966616,4.426822363591629,83.12005612181419,388.6161887207031,412.4709146894543,364.76146275195197,47.70945193750231,0.9544971782048957,0.010104888517047963,0.00858924229470507,-0.13999999999998636,-0.03410973589318447,194.92000000000002,47.506702412868634,21,4,1,1,0,0,0,0,0
2025-01-03 22:00:00+00:00,410.48,421.8847,212.5816,410.3242,0,0.00043870338776508255,0.00043860718556898876,399.95414965820316,390.25468914794925,401.6184755126953,400.3690652625162,397.35159373700884,3.0174715255073465,-1.1544497808958596,4.171921306403206,83.48649733388785,390.25468914794925,415.42093721876347,365.08844107713503,50.33249614162844,0.9018340516063348,0.009907022356771543,0.008493310672052579,0.15579999999999927,0.03796997593610108,209.3031,50.98984116156694,22,4,1,1,0,0,0,0,0
2025-01-03 23:00:00+00:00,411.98,412.0,410.2,410.48,0,0.003654258429156121,0.003647597848213636,403.07314965820314,391.9923244018555,401.3806273925781,402.1553629144368,398.4351793861193,3.720183528317534,-0.17952311905318055,3.899706647370715,82.76869740049291,391.9923244018555,418.1507639380551,365.83388486565593,52.31687907239916,0.882050228387752,0.009809654749178115,0.008396861096793318,1.5,0.365425842915611,1.8000000000000114,0.43691441332103775,23,4,1,1,0,0,0,0,0
2025-01-06 09:00:00+00:00,417.32,418.19,411.14,411.14,0,0.012961794261857396,0.012878509117845653,406.326978881836,393.8805747680664,401.3224271728515,404.4883840045234,399.83405498714745,4.6543290173759715,0.7872473082326502,3.867081709143321,88.29828370144865,393.8805747680664,421.660718934012,366.10043060212087,55.560288331891115,0.9218737147639953,0.009911666483662842,0.008604874865690997,6.180000000000007,1.5031376173566198,7.050000000000011,1.6893510974791552,9,0,1,1,1,1,0,0,0
2025-01-06 10:00:00+00:00,415.31,417.68,415.31,417.39,0,-0.004816447809834146,-0.004828084273903397,408.257978881836,395.69457482910155,401.2830271972656,406.1532480038275,400.9804212843958,5.1728267194317255,1.6643631904724656,3.50846352895926,88.45525721018991,395.69457482910155,424.1221992039115,367.2669504542916,56.85524874961993,0.8450064084194087,0.007443885191308458,0.008767197491861532,-2.079999999999984,-0.49833489062986275,2.3700000000000045,0.570658062651996,10,0,1,1,1,1,0,0,0
2025-01-06 11:00:00+00:00,416.45,416.49,413.73,415.39,0,0.0027449375165538026,0.0027411770554842192,410.5094974365235,397.5873248291016,401.2988271972656,407.7373636955464,402.12631600407013,5.611047691476244,2.453700090673222,3.1573476008030226,90.00848608910923,397.5873248291016,426.2610202549075,368.91362940329566,57.34739085161186,0.8289195007965776,0.006636019358559434,0.008675210432668607,1.0600000000000023,0.25518187727196184,2.759999999999991,0.662744627206145,11,0,1,1,1,1,0,0,0
2025-01-06 12:00:00+00:00,418.19,418.74,415.2,416.38,0,0.004178172649777823,0.004169468323461201,412.42999890136724,399.42007482910157,401.3644271972656,409.34546158853925,403.31621852228716,6.029243066252093,3.1688086857889965,2.8604343804630963,90.22340196089297,399.42007482910157,428.45715633042954,370.3829933277736,58.07416300265595,0.8232061247277901,0.006134082180489399,0.008647966066118484,1.8100000000000023,0.43469907296219856,3.5400000000000205,0.8465051770726274,12,0,1,1,1,1,0,0,0
2025-01-06 13:00:00+00:00,422.736,422.77,411.14,418.25,0,0.010870656878452456,0.010811996026402683,414.2165993896485,401.48787482910154,401.54894719726565,411.4055444210716,404.75472085396956,6.650823567102066,3.865211662051611,2.785611905050455,90.33859238926942,401.48787482910154,431.00199139792363,371.97375826027945,59.02823313764418,0.8599654612963139,0.005522067997414122,0.008669758438134927,4.48599999999999,1.0725642558278519,11.629999999999995,2.7511259982589595,13,0,1,1,1,1,0,0,0
2025-01-06 14:00:00+00:00,416.3399963378906,426.42999267578125,411.2001037597656,422.04998779296875,30530722,-0.01513001888201948,-0.015245645387659459,414.9875985351563,403.0703746459961,401.38234712402345,412.164690869813,405.61288940833407,6.551801461478931,4.4025296219370755,2.1492718395418553,74.08676328665216,403.0703746459961,432.18349491525623,373.95725437673593,58.2262405385203,0.7278976208865118,0.007954644494186092,0.009735477925264401,-5.709991455078125,-1.3529182846177663,15.229888916015625,3.6580412763551657,14,0,1,1,1,1,0,0,0
2025-01-06 15:00:00+00:00,411.1000061035156,418.1300048828125,407.95001220703125,416.4800109863281,12232787,-0.012585843974794009,-0.012665716592930696,415.02060024414067,404.48587495117187,401.13154724609376,412.00089321345956,406.01934249686605,5.981550716593517,4.718333840868364,1.2632168757251536,68.90557978378727,404.48587495117187,432.16480092437047,376.80694897797326,55.357851946397204,0.6194795484251845,0.009045612940167057,0.010242221727974071,-5.3800048828125,-1.2917798551895232,10.17999267578125,2.476281324407938,15,0,1,1,1,1,0,0,0
2025-01-06 16:00:00+00:00,409.2200012207031,411.7398986816406,406.8800048828125,411.07501220703125,9043377,-0.004573108379714141,-0.004583597029210442,414.912600366211,405.911875012207,400.8241472705078,411.5730636761124,406.2564283282614,5.3166353478509905,4.83799414226489,0.4786412055861007,62.11904461631945,405.911875012207,431.27267593038033,380.5510740940337,50.72160183634662,0.565221248713118,0.009162970389388826,0.010202672152456667,-1.855010986328125,-0.45125851273924644,4.859893798828125,1.1875992826184114,16,0,1,1,1,0,0,1,1
2025-01-06 17:00:00+00:00,406.6499938964844,410.9200134277344,405.16778564453125,409.2950134277344,6524079,-0.006280258336719635,-0.006300062117888828,414.52959975585935,407.24187470703123,400.50754714843754,410.81566832540034,406.28558133331495,4.530086992085387,4.776412712228989,-0.2463257201436022,52.28721124827552,407.24187470703123,429.49112693256876,384.9926224814937,44.498504451075064,0.48669886060558254,0.00935320608843746,0.010379182333012497,-2.64501953125,-0.6462379077376684,5.752227783203125,1.4145402359620827,17,0,1,1,0,0,0,1,1
2025-01-06 18:00:00+00:00,404.05999755859375,407.1199951171875,401.70001220703125,406.6639099121094,8214105,-0.006369104578297202,-0.006389473860314992,413.73759951171877,408.4053745849609,400.1361470996094,409.7763343612762,406.1207232759282,3.6556110853480277,4.552252386852797,-0.8966413015047694,43.94572322557285,408.4053745849609,426.95679299679256,389.85395617312923,37.102836823663324,0.3828828898712196,0.009348283438144443,0.010606199749830823,-2.603912353515625,-0.6403106570431584,5.41998291015625,1.3413807214039506,18,0,1,1,0,0,0,1,1
2025-01-06 19:00:00+00:00,407.5,407.9198913574219,402.1199951171875,403.96099853515625,6809279,0.008513593184654278,0.008477556937708429,412.75559951171874,409.5412891967773,399.8396871386719,409.426129074926,406.2228919221557,3.2032371527702708,4.282449340036292,-1.0792121872660214,45.812215658936495,409.5412891967773,424.4209671299829,394.66161126357173,29.75935586641117,0.4314068084692223,0.008641666940194378,0.010542257664234042,3.53900146484375,0.8760750363715508,5.799896240234375,1.423287420916411,19,0,1,1,0,0,0,1,1
2025-01-06 20:00:00+00:00,411.04998779296875,411.3699951171875,403.67120361328125,407.5299987792969,8253417,0.008711626485812918,0.008673899220031448,412.32959829101566,410.29378858642576,399.8044851123047,409.6759534930864,406.580454579253,3.09549891383341,4.045059254795715,-0.9495603409623055,50.890256781939904,410.29378858642576,423.7435580999716,396.8440190728799,26.89953902709169,0.5281119764090153,0.009249256710689147,0.008694269665092028,3.519989013671875,0.8637373995081453,7.69879150390625,1.8729574826757707,20,0,1,1,0,0,0,1,1
2025-01-06 21:00:00+00:00,411.5,413.15,409.71,411.05,0,0.001094787058497415,0.0010941882161757193,411.83459829101565,411.17204786376954,399.78068506347654,409.95657603261157,406.94486535116016,3.0117106814514045,3.8383895401268533,-0.8266788586754488,51.2030570420291,411.17204786376954,422.19995074176745,400.1441449857716,22.055805755995834,0.5148691977005334,0.00918970826062852,0.00853542234977136,0.44999999999998863,0.10947573287920902,3.4399999999999977,0.8359659781287965,21,0,1,1,0,0,0,0,0
2025-01-06 22:00:00+00:00,411.03,411.82,410.03,411.47,0,-0.0011421628189550725,-0.0011428155839975525,411.1185982910156,411.77429859619144,399.7726852099609,410.1217181814405,407.2474679177409,2.8742502636995937,3.6455616848414016,-0.771311421141808,48.85160305612409,411.77429859619144,421.1989149082059,402.349682284177,18.8492326240289,0.46051305583429203,0.008998535260451466,0.008186526920305139,-0.44000000000005457,-0.10693367681727818,1.7900000000000205,0.4354913266671583,22,0,1,1,0,0,0,0,0
2025-01-06 23:00:00+00:00,411.145,411.5,410.8,410.97,0,0.0002797849305402611,0.00027974579803553563,409.9594982910156,412.08804884033196,399.87612720214844,410.2791461535266,407.5361739979083,2.742972155618304,3.4650437789967823,-0.7220716233784783,41.45612645538179,412.08804884033196,420.9456229512011,403.23047472946286,17.715148221738218,0.4467659638785991,0.007913964877950475,0.007572124464465016,0.17499999999995453,0.04258218361436468,0.6999999999999886,0.17025623563462736,23,0,1,1,0,0,0,0,0
2025-01-07 09:00:00+00:00,409.36,413.3,407.81,411.05,0,-0.004341534008682979,-0.004350985834326146,409.2614986572265,412.1245485961914,399.8697273486328,410.13773905298405,407.67127222028546,2.466466832698586,3.2653283897371437,-0.7988615570385575,41.71586211990121,412.1245485961914,420.9279747077729,403.32112248460993,17.606852223162946,0.3429845061938756,0.006677199189182907,0.007378598565356113,-1.6899999999999977,-0.4111421968130392,5.490000000000009,1.3411178424858337,9,1,1,1,1,1,0,0,0
2025-01-07 10:00:00+00:00,409.43,410.78,408.42,409.23,0,0.00017099863201086585,0.00017098401341127432,409.094498046875,412.0575491455078,399.9855270556641,410.0288561217557,407.8015483521162,2.2273077696395376,3.057724265717623,-0.8304164960780853,39.92595284971254,412.0575491455078,420.92454840807983,403.1905498829357,17.733998525144102,0.3518354931753091,0.0054691556887420415,0.007279810892185254,0.19999999999998863,0.048872272316298565,2.359999999999957,0.5764111081259207,10,1,1,1,1,1,0,0,0
2025-01-07 11:00:00+00:00,404.09,410.5,402.5,409.54,0,-0.013042522531324097,-0.013128323081929147,408.5814979248047,411.74704914550784,399.9989270556641,409.11518594917794,407.52661884455205,1.588567104625895,2.7638928334992774,-1.1753257288733825,31.66068595669921,411.74704914550784,421.28287760584726,402.2112206851684,19.071656920678834,0.09851159354667514,0.006704558007729755,0.0078316130947265,-5.4500000000000455,-1.3307613419934672,8.0,1.9797569848301122,11,1,1,1,1,1,0,0,0
2025-01-07 12:00:00+00:00,403.8,405.66,402.22,404.02,0,-0.0007176619070008439,-0.0007179195495814426,408.2964985351563,411.41304914550784,400.04092705566404,408.2974650339198,407.25057300421486,1.0468920297049635,2.420492672740415,-1.3736006430354513,22.30445607067655,411.41304914550784,421.582623712015,401.2434745790007,20.339149133014303,0.1256948068122277,0.006466491397646805,0.00782677389294453,-0.21999999999997044,-0.05445274986386081,3.4399999999999977,0.8519068845963342,12,1,1,1,1,1,0,0,0
2025-01-07 13:00:00+00:00,403.15,412.7642,385.085,403.74,0,-0.0016097077761269007,-0.001611004747706184,408.2054987792969,410.9715491455078,400.050927055664,407.50554733639365,406.94682685575447,0.558720480639181,2.048138234320168,-1.489417753680987,26.810837250792957,410.9715491455078,421.78386449726196,400.1592337937537,21.624630703508274,0.13830368930929696,0.006169936285394583,0.007757627552264451,-0.5900000000000318,-0.14613365036905726,27.679200000000037,6.865732357683255,13,1,1,1,1,1,0,0,0
2025-01-07 14:00:00+00:00,397.4100036621094,414.3299865722656,395.3800048828125,405.80999755859375,25285355,-0.014237867637084456,-0.01434019855181097,407.1964991455078,409.9760493286132,399.83112712890625,405.95238677111917,406.24039550807703,-0.2880087369578632,1.5809088400645617,-1.868917577022425,26.34761752470321,409.9760493286132,421.93295938052376,398.0191392767027,23.91382010382108,-0.025472116623306375,0.006762711405961053,0.00755265803176129,-8.399993896484375,-2.0699327140829062,18.949981689453125,4.768370578201399,14,1,1,1,1,1,0,0,0
2025-01-07 15:00:00+00:00,398.79998779296875,400.0899963378906,391.20001220703125,393.9100036621094,13628310,0.0034976073024099996,0.0034915048990564555,405.97149914550783,409.15054871826175,399.6257268847656,404.8520176975576,405.6892541958468,-0.8372364982892009,1.0972797723938092,-1.9345162706830101,31.687138232444212,409.15054871826175,421.815634268536,396.4854631679875,25.330171100548455,0.09137421992902042,0.005956633557908149,0.007641750940148396,4.889984130859375,1.2413962797080769,8.889984130859375,2.229183651699228,15,1,1,1,1,1,0,0,0
2025-01-07 16:00:00+00:00,394.2200012207031,411.04998779296875,392.6499938964844,398.6300048828125,6701324,-0.011484420041264487,-0.01155087528299071,404.24349926757816,408.0390487792969,399.31412690917966,403.2163228549646,404.8396799013917,-1.6233570464271452,0.5531524086296182,-2.176509455056763,29.596180854063533,408.0390487792969,421.8562880439243,394.2218095146695,27.634478529254807,-6.543615304462166e-05,0.0063123014437573175,0.007836798882265869,-4.410003662109375,-1.106289945084743,18.399993896484375,4.6674430113918,16,1,1,1,1,0,0,1,1
2025-01-07 17:00:00+00:00,398.4800109863281,398.95001220703125,392.9100036621094,394.17999267578125,5324015,0.01080617358945224,0.010748204140330408,402.9885003662109,407.05354932861326,399.07472712890626,402.48765949055894,404.3685933150907,-1.8809338245317804,0.06633516199733835,-1.9472689865291186,41.31654189816381,407.05354932861326,420.6318655466218,393.47523311060473,27.15663243601705,0.18429302261666658,0.007899820190277507,0.008271493293404679,4.300018310546875,1.090876855864093,6.040008544921875,1.5157619901614356,17,1,1,1,0,0,0,1,1
2025-01-07 18:00:00+00:00,393.7099914550781,398.7398986816406,392.7200012207031,398.42291259765625,4972332,-0.011970536538189469,-0.012042760361293895,401.24499951171873,405.6022489013672,398.7675269580078,401.1372490235619,403.5790672513861,-2.4418182278242284,-0.43529551596697513,-2.0065227118572535,29.393290415118997,405.6022489013672,418.2990906786997,392.9054071240347,25.393683554665017,0.03168442771649885,0.008264428262282558,0.007915068072527807,-4.712921142578125,-1.1828941041193144,6.0198974609375,1.5290182092379954,18,1,1,1,0,0,0,1,1
2025-01-07 19:00:00+00:00,391.07000732421875,394.6600036621094,390.7099914550781,393.6549987792969,6227239,-0.006705402931488913,-0.006727985150923673,399.41600024414066,404.3387494506836,398.9821949267578,399.58844260827834,402.6524702197441,-3.0640276114657468,-0.9610419350667296,-2.102985676399017,19.30877885632205,404.3387494506836,417.55520423307973,391.1222946682875,26.432909564792226,-0.0019781153467268715,0.008299703912953819,0.007476742423366088,-2.584991455078125,-0.656664201672542,3.95001220703125,1.0100524543055716,19,1,1,1,0,0,0,1,1
2025-01-07 20:00:00+00:00,394.5899963378906,394.6199951171875,390.010009765625,391.1600036621094,7248405,0.009000917860606084,0.008960651044602337,397.9319998779297,403.5132489624024,399.22349497558594,398.81945087437254,402.0552499321994,-3.2357990578268527,-1.4159933596187544,-1.8198056982080983,26.263309727912173,403.5132489624024,417.0110015272005,390.01549639760424,26.995505129596268,0.1694541338762051,0.0092684866695991,0.0075924209445384,3.42999267578125,0.8768771458403337,4.6099853515625,1.1682975732651195,20,1,1,1,0,0,0,1,1
2025-01-07 21:00:00+00:00,394.92,397.5,393.73,394.64,0,0.0008363203962900023,0.0008359708752481857,397.01499987792965,402.7982489013672,399.54829512207033,398.21953535523835,401.52671290018463,-3.307177544946285,-1.7942301966842606,-1.5129473482620241,27.29705158685684,402.7982489013672,416.53603156987515,389.0604662328592,27.47556533701595,0.21326344682148063,0.008728544701628958,0.007593032533465165,0.28000000000002956,0.0709507399148666,3.769999999999982,0.9546237212599973,21,1,1,1,0,0,0,0,0
2025-01-07 22:00:00+00:00,394.32,409.9255,383.2558,394.92,0,-0.0015192950470982458,-0.0015204503461266473,396.0669998779297,402.181749206543,399.88049529296876,397.61960683904783,400.99288231498576,-3.3732754759379304,-2.1100392525349947,-1.2632362234029357,26.609185926003732,402.181749206543,416.29329746376624,388.0702009493197,28.223096514446524,0.22144271261947474,0.00871649446323335,0.007517769485037405,-0.6000000000000227,-0.1519295047098204,26.669699999999978,6.763466220328662,22,1,1,1,0,0,0,0,0
2025-01-07 23:00:00+00:00,394.5,394.98,393.26,394.235,0,0.0004564820450396745,0.00045637788880671404,395.20199987792967,401.7037493286133,400.22594939453126,397.13966732534817,400.51192806943124,-3.3722607440830643,-2.3624835508446087,-1.0097771932384556,28.376001725185972,401.7037493286133,416.19008989198113,387.21740876524547,28.972681126735665,0.25136062495901496,0.008760072642994263,0.007440169827870434,0.26499999999998636,0.06721879082272918,1.7200000000000273,0.43599493029151515,23,1,1,1,0,0,0,0,0
2025-01-08 09:00:00+00:00,395.92,397.11,394.71,395.0,0,0.0035994930291509686,0.0035930303577018327,395.0529995117187,401.1247493286133,400.5532495410157,396.9520261983715,400.1717852494734,-3.219759051101846,-2.533938650896056,-0.6858204002057899,31.08371582173966,401.1247493286133,415.5612324497715,386.68826620745506,28.872966242316465,0.31973624445329246,0.007782678536763121,0.007180139627734535,0.9200000000000159,0.2329113924050673,2.400000000000034,0.6061830672863291,9,2,1,1,1,1,0,0,0
2025-01-08 10:00:00+00:00,397.11,397.11,394.8,396.29,0,0.003005657708627929,0.0030011497501584252,394.8840007324219,400.42774993896484,400.9148495654297,396.97632986016055,399.9449863421049,-2.968656481944379,-2.620882217105721,-0.3477742648386579,38.94168894245486,400.42774993896484,414.17623428738733,386.67926559054234,27.496968696844988,0.37934124755557136,0.007757180388167933,0.006862904819100211,0.8199999999999932,0.20691917535138235,2.3100000000000023,0.5817028027498683,10,2,1,1,1,1,0,0,0
